year;month;title;product_id;city;store;price
2017;1;backwoods cigar honey berry  5 package;n6pp8682n;Honolulu;storeA;8.19
2017;1;backwoods cigar original  5 package;n6pp8683k;Honolulu;storeA;8.19
2017;1;backwoods cigar sweet aromatic  5 package;n6pp86833;Honolulu;storeA;8.19
2017;1;backwoods cigar sweet aromatic  5 package;n6pp86833;Orlando;storeA;6.29
2017;1;backwoods cigar sweet aromatic  5 package;n6pp86833;SF;storeA;6.79
2017;1;backwoods honey  5 count;n6p2k3qpp;Boise;storeE;7.89
2017;1;bugler original cigarette tobacco pouch  .65 oz;n6pp3pnn6;Honolulu;storeA;6.69
2017;1;bugler original cigarette tobacco pouch  .65 oz;n6pp3pnn6;Seattle;storeA;8.29
2017;1;camel crush cigarettes  carton;n6pp3sq26;Orlando;storeA;70.79
2017;1;capri 120s cigarettes  carton;k33pkkkk6;Houston;storeD;90.79
2017;1;captain black regular pipe tobacco  1.5 oz;k33kpp3p2;Seattle;storeA;12.39
2017;1;cigar cutter kauai co logo v&g stainless steel  each;n6p236spk;Honolulu;storeA;5.59
2017;1;djarum black cherry clove cigar  each;n6pp33pqs;Orlando;storeA;5.59
2017;1;djarum black clove cigar  each;n6pp33pq5;Orlando;storeA;5.59
2017;1;djarum black vanilla clove cigar  each;n6pp33p53;Orlando;storeA;5.59
2017;1;djarum special clove cigar  each;n6pp33pqn;Orlando;storeA;5.59
2017;1;dosal 305s 100 menthol gold box  carton;n6p22sp8s;Orlando;storeA;44.09
2017;1;dosal 305s 100 silver box  carton;n6p22sp83;Orlando;storeA;44.09
2017;1;dosal 305s king blue box  carton;n6p22sp8k;Orlando;storeA;44.09
2017;1;dosal 305s king fat free box  carton;n6p22spss;Orlando;storeA;44.09
2017;1;dosal 305s king nonfilter box  carton;n6p22spsn;Orlando;storeA;44.09
2017;1;dosal 305s king silver box  carton;n6p22sp85;Orlando;storeA;44.09
2017;1;drum cigarette tobacco  1.41 oz;k33kpp6kq;Seattle;storeA;15.19
2017;1;dutch masters honey sports cigars  4 count;n6ppkq3nk;DC;storeA;10.09
2017;1;eagle 20s blue box 100  carton;n6pkqn2k3;Boise;storeE;35.39
2017;1;eagle 20s orange box 100  carton;n6pkqn2k5;Boise;storeE;35.39
2017;1;eagle 20s red box 100  carton;n6pkqn2kq;Boise;storeE;35.39
2017;1;eagle 20s red king box  carton;n6pkqn2k2;Boise;storeE;35.39
2017;1;game palma green upright cigar  each;n6pp2k628;Orlando;storeA;1.69
2017;1;game palma vanilla upright cigar  each;n6pp2k668;Orlando;storeA;1.69
2017;1;garcia y vega cigarillos  5 count;k33p5p32q;Honolulu;storeA;7.59
2017;1;garcia y vega pops sweet & mild upright cigar  each;n6pp3k6kp;Boise;storeE;2.09
2017;1;grizzly fine cut natural smokeless tobacco  1.2 oz;k33kpp225;Portland;storeA;6.99
2017;1;"grizzly fine cut snuff  1.2 oz	";n6pp2kqq8;Seattle;storeA;7.49
2017;1;grizzly long cut mint smokeless tobacco  1.2 oz;k33kpppq2;Boise;storeE;4.79
2017;1;grizzly long cut mint smokeless tobacco  1.2 oz;k33kpppq2;DC;storeA;5.99
2017;1;grizzly long cut mint smokeless tobacco  1.2 oz;k33kpppq2;Seattle;storeA;7.49
2017;1;grizzly long cut natural smokeless tobacco  1.2 oz;k33kpppk3;Boise;storeE;4.79
2017;1;grizzly long cut straight smokeless tobacco  1.2 oz;k33kppq3q;Boise;storeE;4.79
2017;1;grizzly long cut straight smokeless tobacco  1.2 oz;k33kppq3q;Portland;storeA;6.99
2017;1;grizzly long cut wintergreen smokeless tobacco  1.2 oz;k33kpp22q;Boise;storeE;4.79
2017;1;grizzly long cut wintergreen smokeless tobacco  1.2 oz;k33kpp22q;Portland;storeA;6.99
2017;1;grizzly long cut wintergreen smokeless tobacco  1.2 oz;k33kpp22q;Seattle;storeA;7.49
2017;1;grizzly snuff moist premium wintergreen pouches  .82 oz;n6pp3k5s2;Boise;storeE;5.09
2017;1;grizzly wintergreen fine cut  each;n6p2p5n2q;Boise;storeE;4.79
2017;1;half & half pipe tobacco pouch  1.5 oz;n6pp8683n;Boise;storeE;6.09
2017;1;hawaiian vintage series cigar momona  each;n6p236spn;Honolulu;storeA;12.39
2017;1;hawaiian vintage series cigar no ka oi  each;n6p236skk;Honolulu;storeA;14.59
2017;1;hawaiian vintage series cigar wailua  each;n6p236sk3;Honolulu;storeA;13.49
2017;1;island prince cigar kohala dark  each;n6p236sp6;Honolulu;storeA;11.19
2017;1;island prince cigar laka dark  each;n6p236spq;Honolulu;storeA;10.09
2017;1;island prince cigar momona light in box  each;n6p2366n6;Honolulu;storeA;19.09
2017;1;island prince cigar nui loa light  each;n6p236sps;Honolulu;storeA;12.39
2017;1;island prince kohala light cigar  each;n6p236sp5;Honolulu;storeA;11.19
2017;1;island prince laka light cigar  each;n6p236sp3;Honolulu;storeA;10.09
2017;1;island prince momona dark cigar in box  each;n6p2366ns;Honolulu;storeA;19.09
2017;1;island prince nui loa dark cigar  each;n6p236sp8;Honolulu;storeA;12.39
2017;1;island prince tin sampler iki cigar  6 count;n6p236sp2;Honolulu;storeA;24.69
2017;1;kodiak snuff wintergreen  1.2 oz;k33kppknn;Portland;storeA;8.29
2017;1;kodiak snuff wintergreen  1.2 oz;k33kppknn;Seattle;storeA;8.59
2017;1;longhorn long cut wintergreen snuff  1.2 oz;k33kppq2q;Boise;storeE;4.19
2017;1;longhorn snuff fine cut natural  1.2 oz;k33kppq26;Boise;storeE;4.19
2017;1;more menthol soft 120  carton;n6ppsk2s2;Orlando;storeA;89.59
2017;1;pall mall full flavor 100s box cigarettes  carton;k33pkk2p5;LA;storeB;74.79
2017;1;pall mall full flavor 100s box cigarettes  carton;k33pkk2p5;Portland;storeA;65.79
2017;1;pall mall full flavor 100s box cigarettes  carton;k33pkk2p5;Seattle;storeA;105.7
2017;1;pall mall light 100s box cigarettes  carton;k33pkk2k3;Seattle;storeA;105.7
2017;1;phillies cigars blunt  5 count;k33p5pk28;Orlando;storeA;6.29
2017;1;phillies strawberry blunt cigars  5 count;k33p5p2ss;Orlando;storeA;6.29
2017;1;phillies titan cigars  5 count;k33p5pp66;Orlando;storeA;9.29
2017;1;phillies titan cigars  5 count;k33p5pp66;Portland;storeA;8.79
2017;1;pryamid red king box  carton;n6pp5q2q5;Phoenix;storeA;57.79
2017;1;pryamid red king box  carton;n6pp5q2q5;Portland;storeA;50.09
2017;1;pyramid blue 100s box fsc  carton;n6pp5q2qk;Phoenix;storeA;57.79
2017;1;pyramid menthol gold 100 box fsc  carton;n6pp5q2qq;Boise;storeE;40.79
2017;1;pyramid menthol gold 100 box fsc  carton;n6pp5q2qq;Phoenix;storeA;57.79
2017;1;pyramid orange 100 box  carton;n6pps8k5s;Boise;storeE;40.79
2017;1;pyramid orange 100 box  carton;n6pps8k5s;Phoenix;storeA;57.79
2017;1;pyramid red 100s box fsc  carton;n6pp5q2q3;Boise;storeE;40.79
2017;1;pyramid red 100s box fsc  carton;n6pp5q2q3;Phoenix;storeA;57.79
2017;1;pyramid red 100s box fsc  carton;n6pp5q2q3;Portland;storeA;50.09
2017;1;red man chewing tobacco  3 oz;233kpp2qq;Boise;storeE;9.59
2017;1;red man chewing tobacco  3 oz;233kpp2qq;Seattle;storeA;12.39
2017;1;swisher sweets cigarillos  5 package;n6ppnqss5;Boise;storeE;5.59
2017;1;swisher sweets cigarillos  5 package;n6ppnqss5;Orlando;storeA;3.29
2017;1;swisher sweets cigarillos  each;n6ppkq356;Boise;storeE;1.49
2017;1;swisher sweets cigarillos  each;n6ppkq356;SF;storeA;1.35
2017;1;swisher sweets cigarillos  each;n6ppkq356;Seattle;storeA;2.09
2017;1;swisher sweets cigarillos blueberry 5for3  5 package;n6pk5qpkq;Orlando;storeA;3.29
2017;1;swisher sweets cigarillos grape  5 count;n6pk525p3;Orlando;storeA;3.29
2017;1;swisher sweets cigarillos grape  each;n6ppkqppp;Boise;storeE;1.59
2017;1;swisher sweets cigarillos grape  each;n6ppkqppp;Houston;storeD;1.39
2017;1;swisher sweets cigarillos grape  each;n6ppkqppp;Orlando;storeA;1.09
2017;1;swisher sweets cigarillos grape  each;n6ppkqppp;SF;storeA;1.35
2017;1;swisher sweets cigarillos grape  each;n6ppkqppp;Seattle;storeA;2.09
2017;1;swisher sweets cigarillos mini  3 package;n6pk52qns;Orlando;storeA;1.69
2017;1;swisher sweets cigarillos peach  5 package;n6ppnqss6;Houston;storeD;2.99
2017;1;swisher sweets cigarillos peach  5 package;n6ppnqss6;SF;storeA;3.79
2017;1;swisher sweets cigarillos tip  5 count;k33p5pp8n;Boise;storeE;7.89
2017;1;swisher sweets cigarillos tip  5 count;n6ppnq866;Orlando;storeA;3.29
2017;1;swisher sweets cigarillos tip  5 count;n6ppnq866;SF;storeA;4.09
2017;1;swisher sweets cigarillos tropical  2 package;n6pk52qn5;Orlando;storeA;1.69
2017;1;swisher sweets cigarillos wine impulse  each;n6pp36nkp;SF;storeA;1.35
2017;1;swisher sweets cigars regular 2  2 count;n6pp86s56;Seattle;storeA;2.59
2017;1;swisher sweets little cigars  20 count;233p5ppss;Houston;storeD;4.49
2017;1;swisher sweets little cigars  20 count;233p5ppss;Portland;storeA;7.29
2017;1;swisher sweets little cigars  20 count;233p5ppss;Seattle;storeA;9.39
2017;1;swisher sweets slims  5 count;n6ppnq86n;Orlando;storeA;3.29
2017;1;swisher sweets slims  5 count;n6ppnq86n;SF;storeA;4.09
2017;1;top cigarette papers  each;n6pp3s35q;Orlando;storeA;1.89
2017;1;top super roll pouch  .4 oz;n6pp86886;Orlando;storeA;5.99
2017;1;white owl peach cigarillo 3for2  3 package;n6ppnk8qp;DC;storeA;3.19
2017;2;backwoods cigar honey berry  5 package;n6pp8682n;Honolulu;storeA;8.19
2017;2;backwoods cigar honey berry  5 package;n6pp8682n;Orlando;storeA;6.29
2017;2;backwoods cigar sweet aromatic  5 package;n6pp86833;Honolulu;storeA;8.19
2017;2;backwoods cigar sweet aromatic  5 package;n6pp86833;Orlando;storeA;6.29
2017;2;backwoods honey  5 count;n6p2k3qpp;Boise;storeE;7.89
2017;2;bugler original cigarette tobacco pouch  .65 oz;n6pp3pnn6;Honolulu;storeA;6.69
2017;2;bugler original cigarette tobacco pouch  .65 oz;n6pp3pnn6;Seattle;storeA;8.29
2017;2;camel crush cigarettes  carton;n6pp3sq26;Honolulu;storeA;117.59
2017;2;camel crush cigarettes  carton;n6pp3sq26;Orlando;storeA;70.79
2017;2;captain black regular pipe tobacco  1.5 oz;k33kpp3p2;Seattle;storeA;12.39
2017;2;cigar cutter kauai co logo v&g stainless steel  each;n6p236spk;Honolulu;storeA;5.59
2017;2;d master cigarillo vanilla  each;n6pk82s58;Orlando;storeA;1.09
2017;2;djarum black cherry clove cigar  each;n6pp33pqs;Orlando;storeA;5.59
2017;2;djarum black clove cigar  each;n6pp33pq5;Orlando;storeA;5.59
2017;2;djarum black vanilla clove cigar  each;n6pp33p53;Orlando;storeA;5.59
2017;2;djarum special clove cigar  each;n6pp33pqn;Orlando;storeA;5.59
2017;2;dosal 305 ff 100s box cigars  ctn;n6pks2386;Orlando;storeA;12.39
2017;2;dosal 305 gold 100 box cigars  ctn;n6pks2388;Orlando;storeA;12.39
2017;2;dosal 305 menthol 100 box cigars  ctn;n6pks23np;Orlando;storeA;12.39
2017;2;dosal 305s 100 blue box  carton;n6pks23n2;Orlando;storeA;44.09
2017;2;dosal 305s 100 menthol gold box  carton;n6p22sp8s;Orlando;storeA;44.09
2017;2;dosal 305s 100 silver box  carton;n6p22sp83;Orlando;storeA;44.09
2017;2;dosal 305s 100s ff box  carton;n6pks238q;Orlando;storeA;44.09
2017;2;dosal 305s 100s menthol box  carton;n6pks23nq;Orlando;storeA;44.09
2017;2;dosal 305s king blue box  carton;n6p22sp8k;Orlando;storeA;44.09
2017;2;dosal 305s king fat free box  carton;n6p22spss;Orlando;storeA;44.09
2017;2;dosal 305s king nonfilter box  carton;n6p22spsn;Orlando;storeA;44.09
2017;2;dosal 305s king silver box  carton;n6p22sp85;Orlando;storeA;44.09
2017;2;drum cigarette tobacco  1.41 oz;k33kpp6kq;Seattle;storeA;15.19
2017;2;dutch masters honey sports cigars  4 count;n6ppkq3nk;DC;storeA;10.09
2017;2;dutch masters palma cigars  4 count;k33p5pppn;Orlando;storeA;7.39
2017;2;dutch masters presidente cigars  5 count;k33p5pp22;Portland;storeA;8.29
2017;2;eagle 20s blue box 100  carton;n6pkqn2k3;Boise;storeE;35.39
2017;2;eagle 20s orange box 100  carton;n6pkqn2k5;Boise;storeE;35.39
2017;2;eagle 20s red box 100  carton;n6pkqn2kq;Boise;storeE;35.39
2017;2;eagle 20s red king box  carton;n6pkqn2k2;Boise;storeE;35.39
2017;2;eagle red cigarettes 100 box  ctn;n6p25q52n;Portland;storeA;4.96
2017;2;eve amethyst 120 box  carton;n6pks2n8q;Orlando;storeA;48.0
2017;2;game palma green upright cigar  each;n6pp2k628;Orlando;storeA;1.69
2017;2;game palma vanilla upright cigar  each;n6pp2k668;Orlando;storeA;1.69
2017;2;garcia y vega cigarillos  5 count;k33p5p32q;Honolulu;storeA;7.59
2017;2;garcia y vega miniature cigars  5 count;k33p5pkp3;Honolulu;storeA;7.59
2017;2;garcia y vega pops sweet & mild upright cigar  each;n6pp3k6kp;Boise;storeE;2.09
2017;2;grizzly fine cut natural smokeless tobacco  1.2 oz;k33kpp225;Portland;storeA;6.99
2017;2;"grizzly fine cut snuff  1.2 oz	";n6pp2kqq8;Seattle;storeA;7.49
2017;2;grizzly long cut mint smokeless tobacco  1.2 oz;k33kpppq2;Boise;storeE;4.79
2017;2;grizzly long cut mint smokeless tobacco  1.2 oz;k33kpppq2;Seattle;storeA;7.49
2017;2;grizzly long cut natural smokeless tobacco  1.2 oz;k33kpppk3;Boise;storeE;4.79
2017;2;grizzly long cut straight smokeless tobacco  1.2 oz;k33kppq3q;Boise;storeE;4.79
2017;2;grizzly long cut straight smokeless tobacco  1.2 oz;k33kppq3q;Portland;storeA;6.99
2017;2;grizzly long cut straight smokeless tobacco  1.2 oz;k33kppq3q;Seattle;storeA;7.49
2017;2;grizzly long cut wintergreen smokeless tobacco  1.2 oz;k33kpp22q;Boise;storeE;4.79
2017;2;grizzly long cut wintergreen smokeless tobacco  1.2 oz;k33kpp22q;Portland;storeA;6.99
2017;2;grizzly long cut wintergreen smokeless tobacco  1.2 oz;k33kpp22q;Seattle;storeA;7.49
2017;2;grizzly snuff moist premium wintergreen pouches  .82 oz;n6pp3k5s2;Boise;storeE;5.09
2017;2;half & half pipe tobacco pouch  1.5 oz;n6pp8683n;Boise;storeE;6.101
2017;2;havatampa jewels sweet cigars  5 count;k33p5pp6n;Houston;storeD;6.19
2017;2;hawaiian vintage series cigar momona  each;n6p236spn;Honolulu;storeA;12.39
2017;2;hawaiian vintage series cigar no ka oi  each;n6p236skk;Honolulu;storeA;14.59
2017;2;hawaiian vintage series cigar wailua  each;n6p236sk3;Honolulu;storeA;13.49
2017;2;island prince cigar kohala dark  each;n6p236sp6;Honolulu;storeA;11.19
2017;2;island prince cigar laka dark  each;n6p236spq;Honolulu;storeA;10.09
2017;2;island prince kohala light cigar  each;n6p236sp5;Honolulu;storeA;11.19
2017;2;island prince laka light cigar  each;n6p236sp3;Honolulu;storeA;10.09
2017;2;island prince momona dark cigar in box  each;n6p2366ns;Honolulu;storeA;19.09
2017;2;island prince nui loa dark cigar  each;n6p236sp8;Honolulu;storeA;12.39
2017;2;island prince tin sampler iki cigar  6 count;n6p236sp2;Honolulu;storeA;24.69
2017;2;job 1.25 cigarette papers  32 count;n6pk85255;Orlando;storeA;2.79
2017;2;kodiak snuff wintergreen  1.2 oz;k33kppknn;DC;storeA;7.69
2017;2;kodiak snuff wintergreen  1.2 oz;k33kppknn;Portland;storeA;8.29
2017;2;kodiak snuff wintergreen  1.2 oz;k33kppknn;Seattle;storeA;8.59
2017;2;longhorn long cut wintergreen snuff  1.2 oz;k33kppq2q;Boise;storeE;4.19
2017;2;longhorn snuff fine cut natural  1.2 oz;k33kppq26;Boise;storeE;4.19
2017;2;more menthol soft 120  carton;n6ppsk2s2;Orlando;storeA;89.59
2017;2;pall mall full flavor 100s box cigarettes  carton;k33pkk2p5;Portland;storeA;65.79
2017;2;pall mall full flavor 100s box cigarettes  carton;k33pkk2p5;Seattle;storeA;105.7
2017;2;pall mall full flavor king box cigarettes  carton;n6pp3s55s;Boise;storeE;57.14
2017;2;pall mall light 100s box cigarettes  carton;k33pkk2k3;Seattle;storeA;105.7
2017;2;phillies blunt stwbry upright  each;n6pk8ks3k;Orlando;storeA;1.39
2017;2;phillies cigars blunt  5 count;k33p5pk28;Orlando;storeA;6.29
2017;2;phillies strawberry blunt cigars  5 count;k33p5p2ss;Orlando;storeA;6.29
2017;2;phillies titan cigars  5 count;k33p5pp66;Orlando;storeA;9.29
2017;2;phillies titan cigars  5 count;k33p5pp66;Portland;storeA;7.914
2017;2;pryamid red king box  carton;n6pp5q2q5;Phoenix;storeA;57.79
2017;2;pryamid red king box  carton;n6pp5q2q5;Portland;storeA;50.09
2017;2;pyramid blue 100s box fsc  carton;n6pp5q2qk;Phoenix;storeA;57.79
2017;2;pyramid menthol gold 100 box fsc  carton;n6pp5q2qq;Boise;storeE;40.79
2017;2;pyramid orange 100 box  carton;n6pps8k5s;Boise;storeE;40.79
2017;2;pyramid orange 100 box  carton;n6pps8k5s;Phoenix;storeA;57.79
2017;2;pyramid red 100s box fsc  carton;n6pp5q2q3;Boise;storeE;40.79
2017;2;pyramid red 100s box fsc  carton;n6pp5q2q3;Phoenix;storeA;57.79
2017;2;pyramid red 100s box fsc  carton;n6pp5q2q3;Portland;storeA;50.09
2017;2;red man chewing tobacco  3 oz;233kpp2qq;Boise;storeE;9.59
2017;2;red man chewing tobacco  3 oz;233kpp2qq;Seattle;storeA;12.39
2017;2;swisher sweets cigarillos  5 package;n6ppnqss5;Boise;storeE;5.59
2017;2;swisher sweets cigarillos  5 package;n6ppnqss5;DC;storeA;4.89
2017;2;swisher sweets cigarillos  5 package;n6ppnqss5;Orlando;storeA;3.29
2017;2;swisher sweets cigarillos  each;n6ppkq356;Boise;storeE;1.49
2017;2;swisher sweets cigarillos  each;n6ppkq356;SF;storeA;1.35
2017;2;swisher sweets cigarillos  each;n6ppkq356;Seattle;storeA;2.09
2017;2;swisher sweets cigarillos blueberry 5for3  5 package;n6pk5qpkq;Orlando;storeA;3.29
2017;2;swisher sweets cigarillos grape  each;n6ppkqppp;Houston;storeD;1.39
2017;2;swisher sweets cigarillos grape  each;n6ppkqppp;Orlando;storeA;1.09
2017;2;swisher sweets cigarillos grape  each;n6ppkqppp;SF;storeA;1.35
2017;2;swisher sweets cigarillos grape  each;n6ppkqppp;Seattle;storeA;2.09
2017;2;swisher sweets cigarillos mini  3 package;n6pk52qns;Orlando;storeA;1.69
2017;2;swisher sweets cigarillos peach  5 package;n6ppnqss6;SF;storeA;3.79
2017;2;swisher sweets cigarillos strawberry  each;n6ppk3nnn;Boise;storeE;1.5
2017;2;swisher sweets cigarillos tip  5 count;n6ppnq866;SF;storeA;4.09
2017;2;swisher sweets cigarillos tropical  2 package;n6pk52qn5;Orlando;storeA;1.69
2017;2;swisher sweets cigarillos wine impulse  each;n6pp36nkp;SF;storeA;1.35
2017;2;swisher sweets cigars regular 2  2 count;n6pp86s56;Seattle;storeA;2.59
2017;2;swisher sweets little cigars  20 count;233p5ppss;Honolulu;storeA;7.89
2017;2;swisher sweets little cigars  20 count;233p5ppss;Houston;storeD;4.49
2017;2;swisher sweets little cigars  20 count;233p5ppss;Portland;storeA;7.29
2017;2;swisher sweets slims  5 count;n6ppnq86n;Orlando;storeA;3.29
2017;2;swisher sweets slims  5 count;n6ppnq86n;SF;storeA;4.09
2017;2;tampa sweet perfecto  2/5 package;n6pk8q6sq;Orlando;storeA;7.09
2017;2;top cigarette papers  each;n6pp3s35q;Orlando;storeA;1.89
2017;2;top super roll pouch  .4 oz;n6pp86886;Orlando;storeA;5.99
2017;2;usa gold menthol dark green 100s box fsc  carton;n6p2knn88;Honolulu;storeA;97.79
2017;2;white owl peach cigarillo 3for2  3 package;n6ppnk8qp;DC;storeA;3.19
2017;3;al capone filter  10 count;n6pks38qs;Orlando;storeA;9.39
2017;3;backwoods cigar sweet aromatic  5 package;n6pp86833;Honolulu;storeA;8.19
2017;3;backwoods cigar sweet aromatic  5 package;n6pp86833;Orlando;storeA;6.29
2017;3;backwoods honey  5 count;n6p2k3qpp;Boise;storeE;7.89
2017;3;bugler cigarette papers  each;n6pp3s3p8;Boise;storeE;1.79
2017;3;bugler original cigarette tobacco pouch  .65 oz;n6pp3pnn6;Honolulu;storeA;6.69
2017;3;bugler original cigarette tobacco pouch  .65 oz;n6pp3pnn6;Seattle;storeA;8.29
2017;3;camel crush cigarettes  carton;n6pp3sq26;Honolulu;storeA;117.59
2017;3;camel crush cigarettes  carton;n6pp3sq26;LA;storeB;82.04
2017;3;captain black regular pipe tobacco  1.5 oz;k33kpp3p2;Seattle;storeA;12.39
2017;3;cigar cutter kauai co logo v&g stainless steel  each;n6p236spk;Honolulu;storeA;5.59
2017;3;d master cigarillo vanilla  each;n6pk82s58;Orlando;storeA;1.09
2017;3;djarum black cherry clove cigar  each;n6pp33pqs;Orlando;storeA;5.59
2017;3;djarum black clove cigar  each;n6pp33pq5;Orlando;storeA;5.59
2017;3;djarum black vanilla clove cigar  each;n6pp33p53;Orlando;storeA;5.59
2017;3;djarum special clove cigar  each;n6pp33pqn;Orlando;storeA;5.59
2017;3;dosal 305 ff 100s box cigars  ctn;n6pks2386;Orlando;storeA;12.39
2017;3;dosal 305 gold 100 box cigars  ctn;n6pks2388;Orlando;storeA;12.39
2017;3;dosal 305 menthol 100 box cigars  ctn;n6pks23np;Orlando;storeA;12.39
2017;3;dosal 305s 100 blue box  carton;n6pks23n2;Orlando;storeA;44.09
2017;3;dosal 305s 100 menthol gold box  carton;n6p22sp8s;Orlando;storeA;44.09
2017;3;dosal 305s 100 silver box  carton;n6p22sp83;Orlando;storeA;44.09
2017;3;dosal 305s 100s ff box  carton;n6pks238q;Orlando;storeA;44.09
2017;3;dosal 305s 100s menthol box  carton;n6pks23nq;Orlando;storeA;44.09
2017;3;dosal 305s king blue box  carton;n6p22sp8k;Orlando;storeA;44.09
2017;3;dosal 305s king fat free box  carton;n6p22spss;Orlando;storeA;44.09
2017;3;dosal 305s king nonfilter box  carton;n6p22spsn;Orlando;storeA;44.09
2017;3;dosal 305s king silver box  carton;n6p22sp85;Orlando;storeA;44.09
2017;3;drum cigarette tobacco  1.41 oz;k33kpp6kq;Seattle;storeA;15.19
2017;3;dutch master cig strwbry uprt  each;n6pk82s6k;Orlando;storeA;1.09
2017;3;dutch master cigarillo cognac  each;n6pk82s5n;Orlando;storeA;1.09
2017;3;dutch masters honey sports cigars  4 count;n6ppkq3nk;DC;storeA;10.09
2017;3;dutch masters palma cigars  4 count;k33p5pppn;Orlando;storeA;7.39
2017;3;dutch masters presidente cigars  5 count;k33p5pp22;Houston;storeD;5.59
2017;3;dutch masters presidente cigars  5 count;k33p5pp22;Portland;storeA;8.29
2017;3;eagle 20s blue box 100  carton;n6pkqn2k3;Boise;storeE;35.723
2017;3;eagle 20s orange box 100  carton;n6pkqn2k5;Boise;storeE;35.916
2017;3;eagle 20s red box 100  carton;n6pkqn2kq;Boise;storeE;35.723
2017;3;eagle 20s red king box  carton;n6pkqn2k2;Boise;storeE;35.723
2017;3;eagle red cigarettes 100 box  ctn;n6p25q52n;Portland;storeA;4.96
2017;3;eve amethyst 120 box  carton;n6pks2n8q;Orlando;storeA;53.83
2017;3;eve menthol emerald 120 box  carton;n6pks2n85;Orlando;storeA;65.49
2017;3;game cgrlo white grape  each;n6pks55n2;Orlando;storeA;0.89
2017;3;game palma green upright cigar  each;n6pp2k628;Orlando;storeA;1.69
2017;3;game palma vanilla upright cigar  each;n6pp2k668;Orlando;storeA;1.69
2017;3;garcia y vega cigarillos  5 count;k33p5p32q;Honolulu;storeA;7.59
2017;3;garcia y vega miniature cigars  5 count;k33p5pkp3;Honolulu;storeA;7.59
2017;3;garcia y vega miniature cigars  5 count;k33p5pkp3;Houston;storeD;6.09
2017;3;garcia y vega pops sweet & mild upright cigar  each;n6pp3k6kp;Boise;storeE;2.09
2017;3;grizzly fine cut natural smokeless tobacco  1.2 oz;k33kpp225;Boise;storeE;4.79
2017;3;grizzly fine cut natural smokeless tobacco  1.2 oz;k33kpp225;Portland;storeA;6.99
2017;3;"grizzly fine cut snuff  1.2 oz	";n6pp2kqq8;Seattle;storeA;7.49
2017;3;grizzly long cut mint smokeless tobacco  1.2 oz;k33kpppq2;Boise;storeE;4.79
2017;3;grizzly long cut mint smokeless tobacco  1.2 oz;k33kpppq2;Seattle;storeA;7.49
2017;3;grizzly long cut natural smokeless tobacco  1.2 oz;k33kpppk3;Boise;storeE;4.79
2017;3;grizzly long cut straight smokeless tobacco  1.2 oz;k33kppq3q;Boise;storeE;4.79
2017;3;grizzly long cut straight smokeless tobacco  1.2 oz;k33kppq3q;Portland;storeA;6.99
2017;3;grizzly long cut straight smokeless tobacco  1.2 oz;k33kppq3q;Seattle;storeA;7.49
2017;3;grizzly long cut wintergreen smokeless tobacco  1.2 oz;k33kpp22q;Boise;storeE;4.79
2017;3;grizzly long cut wintergreen smokeless tobacco  1.2 oz;k33kpp22q;Portland;storeA;6.99
2017;3;grizzly long cut wintergreen smokeless tobacco  1.2 oz;k33kpp22q;Seattle;storeA;7.49
2017;3;grizzly snuff fine cut  1.2 oz;n6pp2kqq8;Seattle;storeA;7.49
2017;3;grizzly snuff moist premium wintergreen pouches  .82 oz;n6pp3k5s2;Boise;storeE;5.09
2017;3;half & half pipe tobacco pouch  1.5 oz;n6pp8683n;Boise;storeE;6.19
2017;3;havatampa jewels sweet cigars  5 count;k33p5pp6n;SF;storeA;7.49
2017;3;hawaiian vintage series cigar momona  each;n6p236spn;Honolulu;storeA;12.39
2017;3;hawaiian vintage series cigar no ka oi  each;n6p236skk;Honolulu;storeA;14.59
2017;3;hawaiian vintage series cigar wailua  each;n6p236sk3;Honolulu;storeA;13.49
2017;3;island prince cigar kohala dark  each;n6p236sp6;Honolulu;storeA;11.19
2017;3;island prince cigar laka dark  each;n6p236spq;Honolulu;storeA;10.09
2017;3;island prince cigar momona light in box  3 count;n6p2366n8;Honolulu;storeA;49.79
2017;3;island prince kohala light cigar  each;n6p236sp5;Honolulu;storeA;11.19
2017;3;island prince laka light cigar  each;n6p236sp3;Honolulu;storeA;10.09
2017;3;island prince momona dark cigar in box  each;n6p2366ns;Honolulu;storeA;19.09
2017;3;island prince nui loa dark cigar  each;n6p236sp8;Honolulu;storeA;12.39
2017;3;island prince tin sampler iki cigar  6 count;n6p236sp2;Honolulu;storeA;24.69
2017;3;job 1.25 cigarette papers  32 count;n6pk85255;Orlando;storeA;2.79
2017;3;kodiak snuff wintergreen  1.2 oz;k33kppknn;DC;storeA;7.69
2017;3;kodiak snuff wintergreen  1.2 oz;k33kppknn;Portland;storeA;8.29
2017;3;kodiak snuff wintergreen  1.2 oz;k33kppknn;Seattle;storeA;8.59
2017;3;more menthol soft 120  carton;n6ppsk2s2;Orlando;storeA;89.59
2017;3;pall mall full flavor 100s box cigarettes  carton;k33pkk2p5;Portland;storeA;65.79
2017;3;pall mall full flavor king box cigarettes  carton;n6pp3s55s;Boise;storeE;57.45
2017;3;phillies blunt stwbry upright  each;n6pk8ks3k;Orlando;storeA;1.39
2017;3;phillies cigars blunt  5 count;k33p5pk28;Orlando;storeA;6.29
2017;3;phillies strawberry blunt cigars  5 count;k33p5p2ss;Orlando;storeA;6.29
